1/12/2021 7:32:02 PM|Quizzame|ROUND 1|Question 1 |ID:159  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:0.91  |Question Points:-470  |Total:0
1/12/2021 7:33:43 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:2.12  |Question Points:2574  |Total:2561
1/12/2021 7:33:44 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:3.52  |Question Points:2292  |Total:2144
1/12/2021 7:33:45 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:3.76  |Question Points:2244  |Total:1787
1/12/2021 7:33:53 PM|Quizzame|ROUND 1|Question 3| ID:11987  |Correct:D  |Keypad:2 |Name:The ACB  |Pressed:D  |Seconds:11.94  |Question Points:600  |Total:245
1/12/2021 7:34:39 PM|Quizzame|ROUND 1|Question 4| ID:13013  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:E  |Seconds:5.64  |Question Points:622  |Total:2409
1/12/2021 7:34:40 PM|Quizzame|ROUND 1|Question 4| ID:13013  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:E  |Seconds:6.56  |Question Points:560  |Total:2757
1/12/2021 7:34:43 PM|Quizzame|ROUND 1|Question 4| ID:13013  |Correct:E  |Keypad:15 |Name:Ale  |Pressed:E  |Seconds:9.61  |Question Points:356  |Total:2724
1/12/2021 7:34:43 PM|Quizzame|ROUND 1|Question 4 |ID:13013  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:10.04  |Question Points:-16.9  |Total:2144
1/12/2021 7:34:45 PM|Quizzame|ROUND 1|Question 4| ID:13013  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:E  |Seconds:12.12  |Question Points:188  |Total:2749
1/12/2021 7:34:46 PM|Quizzame|ROUND 1|Question 4| ID:13013  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:E  |Seconds:12.6  |Question Points:156  |Total:-297
1/12/2021 7:35:20 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:10 |Name:Menace to Sobriety  |Pressed:B  |Seconds:1.13  |Question Points:-4.63  |Total:-297
1/12/2021 7:35:20 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:B  |Seconds:0.99  |Question Points:-233.5  |Total:4213
1/12/2021 7:35:20 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:1.89  |Question Points:-219  |Total:2878
1/12/2021 7:35:22 PM|Quizzame|ROUND 1|Question 5| ID:3276  |Correct:C  |Keypad:6 |Name:ETC  |Pressed:C  |Seconds:2.97  |Question Points:801  |Total:5097
1/12/2021 7:35:23 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:16 |Name:Thirsty Camels  |Pressed:B  |Seconds:4.62  |Question Points:-69.6  |Total:2749
1/12/2021 7:35:23 PM|Quizzame|ROUND 1|Question 5| ID:3276  |Correct:C  |Keypad:2 |Name:The ACB  |Pressed:C  |Seconds:4.56  |Question Points:694  |Total:939
1/12/2021 7:35:24 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:5.27  |Question Points:-32.6  |Total:2127
1/12/2021 7:35:24 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:5.91  |Question Points:-61  |Total:2757
1/12/2021 7:35:25 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:17 |Name:Bridgeway Boys  |Pressed:B  |Seconds:6.66  |Question Points:-28  |Total:2409
1/12/2021 7:35:25 PM|Quizzame|ROUND 1|Question 5 |ID:3276  |Correct:C  |Keypad:15 |Name:Ale  |Pressed:B  |Seconds:6.52  |Question Points:-57  |Total:2724
1/12/2021 7:36:12 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:E  |Seconds:1.87  |Question Points:2624  |Total:6604
1/12/2021 7:36:13 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:7 |Name:GHS  |Pressed:E  |Seconds:2.23  |Question Points:2552  |Total:5248
1/12/2021 7:36:13 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:6 |Name:ETC  |Pressed:E  |Seconds:2.03  |Question Points:2592  |Total:7689
1/12/2021 7:36:13 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:16 |Name:Thirsty Camels  |Pressed:E  |Seconds:2.11  |Question Points:2576  |Total:5255
1/12/2021 7:36:13 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:10 |Name:Menace to Sobriety  |Pressed:E  |Seconds:2.21  |Question Points:2556  |Total:2254
1/12/2021 7:36:13 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:17 |Name:Bridgeway Boys  |Pressed:E  |Seconds:2.59  |Question Points:2479  |Total:4860
1/12/2021 7:36:14 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:4 |Name:Captain Mat  |Pressed:E  |Seconds:3.08  |Question Points:2381  |Total:4774
1/12/2021 7:36:14 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:5 |Name:Zero for One  |Pressed:E  |Seconds:3.18  |Question Points:2361  |Total:5020
1/12/2021 7:36:14 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:15 |Name:Ale  |Pressed:E  |Seconds:3.27  |Question Points:2343  |Total:5010
1/12/2021 7:36:16 PM|Quizzame|ROUND 1|Question 6| ID:6823  |Correct:E  |Keypad:3 |Name:Deadly Treadlies  |Pressed:E  |Seconds:4.88  |Question Points:2019  |Total:4113
1/12/2021 7:36:27 PM|Quizzame|ROUND 1|Question 6 |ID:6823  |Correct:E  |Keypad:2 |Name:The ACB  |Pressed:A  |Seconds:15.89  |Question Points:0  |Total:939
1/12/2021 7:37:36 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:2 |Name:The ACB  |Pressed:C  |Seconds:1.09  |Question Points:927  |Total:1866
1/12/2021 7:37:36 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:15 |Name:Ale  |Pressed:C  |Seconds:0.99  |Question Points:934  |Total:5944
1/12/2021 7:37:36 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:4 |Name:Captain Mat  |Pressed:C  |Seconds:1.07  |Question Points:928  |Total:5702
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:C  |Seconds:1.66  |Question Points:889  |Total:7493
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:5 |Name:Zero for One  |Pressed:C  |Seconds:1.84  |Question Points:877  |Total:5897
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:3 |Name:Deadly Treadlies  |Pressed:C  |Seconds:1.72  |Question Points:885  |Total:4998
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:6 |Name:ETC  |Pressed:C  |Seconds:2  |Question Points:866  |Total:8555
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:7 |Name:GHS  |Pressed:C  |Seconds:2.08  |Question Points:861  |Total:6109
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:2.13  |Question Points:857  |Total:6112
1/12/2021 7:37:37 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:10 |Name:Menace to Sobriety  |Pressed:C  |Seconds:2.12  |Question Points:858  |Total:3112
1/12/2021 7:37:43 PM|Quizzame|ROUND 1|Question 7| ID:12966  |Correct:C  |Keypad:17 |Name:Bridgeway Boys  |Pressed:C  |Seconds:7.15  |Question Points:521  |Total:5381
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8| ID:10504  |Correct:ECBAD  |Keypad:2 |Name:The ACB  |Tasti:ECBAD  |Seconds:22.87  |Question Points:256  |Total:2122
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:3 |Name:Deadly Treadlies  |Tasti:EABCD  |Seconds:23.58  |Question Points:-8.5  |Total:4998
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8| ID:10504  |Correct:ECBAD  |Keypad:4 |Name:Captain Mat  |Tasti:ECBAD  |Seconds:11.8  |Question Points:1584  |Total:7286
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8| ID:10504  |Correct:ECBAD  |Keypad:5 |Name:Zero for One  |Tasti:ECBAD  |Seconds:18.14  |Question Points:823  |Total:6720
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:6 |Name:ETC  |Tasti:EABCD  |Seconds:10.51  |Question Points:-869  |Total:8555
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8| ID:10504  |Correct:ECBAD  |Keypad:7 |Name:GHS  |Tasti:ECBAD  |Seconds:9.32  |Question Points:1882  |Total:7991
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:10 |Name:Menace to Sobriety  |Tasti:EBADC  |Seconds:17.07  |Question Points:-4.76  |Total:3112
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:12 |Name:It'sMyBirthday!  |Tasti:EABD  |Seconds:14.16  |Question Points:-325  |Total:7493
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8| ID:10504  |Correct:ECBAD  |Keypad:15 |Name:Ale  |Tasti:ECBAD  |Seconds:18.44  |Question Points:787  |Total:6731
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:16 |Name:Thirsty Camels  |Tasti:ECDBA  |Seconds:23.4  |Question Points:-48  |Total:6112
1/12/2021 7:38:55 PM|Quizzame|ROUND 1|Question 8 |ID:10504  |Correct:ECBAD  |Keypad:17 |Name:Bridgeway Boys  |Tasti:BEABC  |Seconds:20.32  |Question Points:-28.1  |Total:5381
1/12/2021 7:39:27 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:6.31  |Question Points:577  |Total:7308
1/12/2021 7:39:28 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:7.24  |Question Points:515  |Total:3622
1/12/2021 7:39:28 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:7.72  |Question Points:483  |Total:5836
1/12/2021 7:39:29 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:8.36  |Question Points:440  |Total:7608
1/12/2021 7:39:35 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:13.71  |Question Points:81  |Total:5071
1/12/2021 7:39:35 PM|Quizzame|ROUND 1|Question 9| ID:12824  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:13.83  |Question Points:73  |Total:6137
1/12/2021 7:39:36 PM|Quizzame|ROUND 1|Question 9 |ID:12824  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:14.91  |Question Points:-1.6  |Total:6720
1/12/2021 7:39:36 PM|Quizzame|ROUND 1|Question 9 |ID:12824  |Correct:D  |Keypad:2 |Name:The ACB  |Pressed:D  |Seconds:15.24  |Question Points:0  |Total:2122
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:1.44  |Question Points:2711  |Total:10397
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:1.79  |Question Points:2640  |Total:8777
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:D  |Seconds:1.94  |Question Points:2610  |Total:9896
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:2.32  |Question Points:2534  |Total:10142
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:2.04  |Question Points:2590  |Total:6212
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:2.11  |Question Points:2576  |Total:9884
1/12/2021 7:40:30 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:2.13  |Question Points:2572  |Total:10563
1/12/2021 7:40:31 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:2.48  |Question Points:2502  |Total:7573
1/12/2021 7:40:31 PM|Quizzame|ROUND 1|Question 10| ID:15479  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:3.15  |Question Points:2367  |Total:8203
1/12/2021 7:40:40 PM|Quizzame|ROUND 1|Question 10 |ID:15479  |Correct:D  |Keypad:2 |Name:The ACB  |Pressed:C  |Seconds:11.77  |Question Points:-3.35  |Total:2122
1/12/2021 7:40:41 PM|Quizzame|ROUND 1|Question 10 |ID:15479  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:12.88  |Question Points:-45  |Total:6718
1/12/2021 7:41:34 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:C  |Seconds:1.18  |Question Points:-230.5  |Total:10142
1/12/2021 7:41:36 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:A  |Seconds:3.2  |Question Points:-39.4  |Total:6673
1/12/2021 7:41:36 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:3.55  |Question Points:-38.3  |Total:8203
1/12/2021 7:41:38 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:15 |Name:Ale  |Pressed:A  |Seconds:5.62  |Question Points:-63  |Total:9884
1/12/2021 7:41:38 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:5.46  |Question Points:-3.2  |Total:6212
1/12/2021 7:41:38 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:5.41  |Question Points:-64.2  |Total:9896
1/12/2021 7:41:39 PM|Quizzame|ROUND 1|Question 11| ID:17226  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:6.27  |Question Points:580  |Total:11143
1/12/2021 7:41:42 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:A  |Seconds:9.03  |Question Points:-40.4  |Total:8777
1/12/2021 7:41:45 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:2 |Name:The ACB  |Pressed:B  |Seconds:12.2  |Question Points:-0.97  |Total:2119
1/12/2021 7:41:47 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:A  |Seconds:14.11  |Question Points:-17  |Total:10397
1/12/2021 7:41:49 PM|Quizzame|ROUND 1|Question 11 |ID:17226  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:16.06  |Question Points:0  |Total:7573
1/12/2021 7:42:39 PM|Quizzame|ROUND 1|Question 12| ID:6720  |Correct:C  |Keypad:6 |Name:ETC  |Pressed:C  |Seconds:1.48  |Question Points:901  |Total:11281
1/12/2021 7:42:40 PM|Quizzame|ROUND 1|Question 12| ID:6720  |Correct:C  |Keypad:5 |Name:Zero for One  |Pressed:C  |Seconds:2.18  |Question Points:854  |Total:7488
1/12/2021 7:42:41 PM|Quizzame|ROUND 1|Question 12| ID:6720  |Correct:C  |Keypad:4 |Name:Captain Mat  |Pressed:C  |Seconds:3.25  |Question Points:782  |Total:10614
1/12/2021 7:42:43 PM|Quizzame|ROUND 1|Question 12| ID:6720  |Correct:C  |Keypad:10 |Name:Menace to Sobriety  |Pressed:C  |Seconds:5.36  |Question Points:641  |Total:6850
1/12/2021 7:42:49 PM|Quizzame|ROUND 1|Question 12| ID:6720  |Correct:C  |Keypad:15 |Name:Ale  |Pressed:C  |Seconds:10.86  |Question Points:272  |Total:10093
1/12/2021 7:42:49 PM|Quizzame|ROUND 1|Question 12 |ID:6720  |Correct:C  |Keypad:17 |Name:Bridgeway Boys  |Pressed:B  |Seconds:11.34  |Question Points:-12.6  |Total:8165
1/12/2021 7:42:49 PM|Quizzame|ROUND 1|Question 12 |ID:6720  |Correct:C  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:E  |Seconds:11.37  |Question Points:-62.5  |Total:9912
1/12/2021 7:42:53 PM|Quizzame|ROUND 1|Question 12 |ID:6720  |Correct:C  |Keypad:3 |Name:Deadly Treadlies  |Pressed:E  |Seconds:14.84  |Question Points:-1  |Total:7573
1/12/2021 7:42:53 PM|Quizzame|ROUND 1|Question 12 |ID:6720  |Correct:C  |Keypad:2 |Name:The ACB  |Pressed:E  |Seconds:14.92  |Question Points:-0.08  |Total:2118
1/12/2021 7:42:54 PM|Quizzame|ROUND 1|Question 12 |ID:6720  |Correct:C  |Keypad:16 |Name:Thirsty Camels  |Pressed:A  |Seconds:16.1  |Question Points:0  |Total:8737
1/12/2021 7:51:38 PM|NTTX|NTTX - Pack 83 - With Video|Question 1| ID:781  |Correct:B  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:B  |Seconds:1.14  |Question Points:1715  |Total:1715
1/12/2021 7:51:39 PM|NTTX|NTTX - Pack 83 - With Video|Question 1| ID:781  |Correct:B  |Keypad:6 |Name:ETC  |Pressed:B  |Seconds:1.39  |Question Points:1653  |Total:1653
1/12/2021 7:51:43 PM|NTTX|NTTX - Pack 83 - With Video|Question 1| ID:781  |Correct:B  |Keypad:4 |Name:Captain Mat  |Pressed:B  |Seconds:6.2  |Question Points:450  |Total:450
1/12/2021 7:51:44 PM|NTTX|NTTX - Pack 83 - With Video|Question 1 |ID:781  |Correct:B  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:6.59  |Question Points:-183  |Total:0
1/12/2021 7:51:44 PM|NTTX|NTTX - Pack 83 - With Video|Question 1 |ID:781  |Correct:B  |Keypad:15 |Name:Ale  |Pressed:C  |Seconds:6.53  |Question Points:-190  |Total:0
1/12/2021 7:51:44 PM|NTTX|NTTX - Pack 83 - With Video|Question 1 |ID:781  |Correct:B  |Keypad:5 |Name:Zero for One  |Pressed:C  |Seconds:6.99  |Question Points:-133  |Total:0
1/12/2021 7:51:44 PM|NTTX|NTTX - Pack 83 - With Video|Question 1 |ID:781  |Correct:B  |Keypad:17 |Name:Bridgeway Boys  |Pressed:C  |Seconds:6.97  |Question Points:-136  |Total:0
1/12/2021 7:51:45 PM|NTTX|NTTX - Pack 83 - With Video|Question 1| ID:781  |Correct:B  |Keypad:7 |Name:GHS  |Pressed:B  |Seconds:7.53  |Question Points:117  |Total:117
1/12/2021 7:51:45 PM|NTTX|NTTX - Pack 83 - With Video|Question 1| ID:781  |Correct:B  |Keypad:3 |Name:Deadly Treadlies  |Pressed:B  |Seconds:7.94  |Question Points:15  |Total:15
1/12/2021 7:51:46 PM|NTTX|NTTX - Pack 83 - With Video|Question 1 |ID:781  |Correct:B  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:8.7  |Question Points:0  |Total:0
1/12/2021 7:52:47 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:6 |Name:ETC  |Pressed:A  |Seconds:1.04  |Question Points:1740  |Total:3393
1/12/2021 7:52:47 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:7 |Name:GHS  |Pressed:A  |Seconds:0.94  |Question Points:1765  |Total:1882
1/12/2021 7:52:47 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:4 |Name:Captain Mat  |Pressed:A  |Seconds:1.49  |Question Points:1627  |Total:2077
1/12/2021 7:52:47 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:A  |Seconds:1.77  |Question Points:1558  |Total:3273
1/12/2021 7:52:47 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:3 |Name:Deadly Treadlies  |Pressed:A  |Seconds:1.73  |Question Points:1567  |Total:1582
1/12/2021 7:52:48 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:17 |Name:Bridgeway Boys  |Pressed:A  |Seconds:2.1  |Question Points:1475  |Total:1339
1/12/2021 7:52:49 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:16 |Name:Thirsty Camels  |Pressed:A  |Seconds:3.16  |Question Points:1210  |Total:1210
1/12/2021 7:52:50 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:5 |Name:Zero for One  |Pressed:A  |Seconds:4.56  |Question Points:860  |Total:727
1/12/2021 7:52:51 PM|NTTX|NTTX - Pack 83 - With Video|Question 2 |ID:782  |Correct:A  |Keypad:15 |Name:Ale  |Pressed:C  |Seconds:5.14  |Question Points:-3.63  |Total:-190
1/12/2021 7:52:52 PM|NTTX|NTTX - Pack 83 - With Video|Question 2| ID:782  |Correct:A  |Keypad:10 |Name:Menace to Sobriety  |Pressed:A  |Seconds:5.78  |Question Points:555  |Total:372
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:C  |Seconds:1.32  |Question Points:1670  |Total:4943
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:5 |Name:Zero for One  |Pressed:C  |Seconds:1.48  |Question Points:1630  |Total:2357
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:16 |Name:Thirsty Camels  |Pressed:C  |Seconds:1.36  |Question Points:1660  |Total:2870
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:15 |Name:Ale  |Pressed:C  |Seconds:1.78  |Question Points:1555  |Total:1361
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:10 |Name:Menace to Sobriety  |Pressed:C  |Seconds:1.68  |Question Points:1580  |Total:1952
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:7 |Name:GHS  |Pressed:C  |Seconds:1.8  |Question Points:1550  |Total:3432
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:4 |Name:Captain Mat  |Pressed:C  |Seconds:1.8  |Question Points:1550  |Total:3627
1/12/2021 7:54:09 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:17 |Name:Bridgeway Boys  |Pressed:C  |Seconds:1.8  |Question Points:1550  |Total:2889
1/12/2021 7:54:10 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:6 |Name:ETC  |Pressed:C  |Seconds:2.16  |Question Points:1460  |Total:4853
1/12/2021 7:54:10 PM|NTTX|NTTX - Pack 83 - With Video|Question 3| ID:783  |Correct:C  |Keypad:3 |Name:Deadly Treadlies  |Pressed:C  |Seconds:2.87  |Question Points:1283  |Total:2865
1/12/2021 7:55:22 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:0.98  |Question Points:1755  |Total:6698
1/12/2021 7:55:23 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:7 |Name:GHS  |Pressed:D  |Seconds:1.46  |Question Points:1635  |Total:5067
1/12/2021 7:55:23 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:17 |Name:Bridgeway Boys  |Pressed:D  |Seconds:1.78  |Question Points:1555  |Total:4444
1/12/2021 7:55:23 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:6 |Name:ETC  |Pressed:D  |Seconds:1.79  |Question Points:1553  |Total:6406
1/12/2021 7:55:23 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:10 |Name:Menace to Sobriety  |Pressed:D  |Seconds:2.08  |Question Points:1480  |Total:3432
1/12/2021 7:55:23 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:15 |Name:Ale  |Pressed:D  |Seconds:2.02  |Question Points:1495  |Total:2856
1/12/2021 7:55:24 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:4 |Name:Captain Mat  |Pressed:D  |Seconds:2.8  |Question Points:1300  |Total:4927
1/12/2021 7:55:27 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:3 |Name:Deadly Treadlies  |Pressed:D  |Seconds:5.53  |Question Points:617  |Total:3482
1/12/2021 7:55:27 PM|NTTX|NTTX - Pack 83 - With Video|Question 4| ID:784  |Correct:D  |Keypad:16 |Name:Thirsty Camels  |Pressed:D  |Seconds:5.72  |Question Points:570  |Total:3440
1/12/2021 7:55:28 PM|NTTX|NTTX - Pack 83 - With Video|Question 4 |ID:784  |Correct:D  |Keypad:5 |Name:Zero for One  |Pressed:B  |Seconds:6.84  |Question Points:-15.2  |Total:2357
1/12/2021 7:56:38 PM|NTTX|NTTX - Pack 83 - With Video|Question 5| ID:785  |Correct:D  |Keypad:12 |Name:It'sMyBirthday!  |Pressed:D  |Seconds:1.08  |Question Points:1730  |Total:8428
